95% Lower,95% Upper,Life expectancy at birth,Local Authority,Old Ward Code,Ward,Ward name,end year,gender,start year
82.2,85.0,83.6,Hillingdon,00ASGS,E05000334,Manor,2005,Female,2001
75.8,79.0,77.4,Hillingdon,00ASGS,E05000334,Manor,06,Male,2002
82.3,85.3,83.8,Hillingdon,00ASGS,E05000334,Manor,06,Female,2002
77.0,80.2,78.6,Hillingdon,00ASGS,E05000334,Manor,07,Male,2003
82.2,85.2,83.7,Hillingdon,00ASGS,E05000334,Manor,07,Female,2003
77.3,80.6,78.9,Hillingdon,00ASGS,E05000334,Manor,08,Male,2004
82.1,85.5,83.8,Hillingdon,00ASGS,E05000334,Manor,08,Female,2004
77.7,81.0,79.4,Hillingdon,00ASGS,E05000334,Manor,09,Male,2005
81.7,84.9,83.3,Hillingdon,00ASGS,E05000334,Manor,09,Female,2005
79.0,82.3,80.7,Hillingdon,00ASGS,E05000334,Manor,10,Male,2006
81.5,84.8,83.1,Hillingdon,00ASGS,E05000334,Manor,10,Female,2006
80.1,83.5,81.8,Hillingdon,00ASGS,E05000334,Manor,11,Male,2007
82.2,85.4,83.8,Hillingdon,00ASGS,E05000334,Manor,11,Female,2007
80.6,83.7,82.1,Hillingdon,00ASGS,E05000334,Manor,12,Male,2008
81.6,84.7,83.2,Hillingdon,00ASGS,E05000334,Manor,12,Female,2008
81.1,84.2,82.6,Hillingdon,00ASGS,E05000334,Manor,13,Male,2009
82.5,85.6,84.1,Hillingdon,00ASGS,E05000334,Manor,13,Female,2009
81.1,84.1,82.6,Hillingdon,00ASGS,E05000334,Manor,14,Male,2010
83.4,86.6,85.0,Hillingdon,00ASGS,E05000334,Manor,14,Female,2010
75.7,78.8,77.2,Hillingdon,00ASGT,E05000335,Northwood,2003,Male,1999
81.8,85.0,83.4,Hillingdon,00ASGT,E05000335,Northwood,2003,Female,1999
76.5,79.6,78.1,Hillingdon,00ASGT,E05000335,Northwood,2004,Male,2000
81.3,84.3,82.8,Hillingdon,00ASGT,E05000335,Northwood,2004,Female,2000
77.3,80.6,79.0,Hillingdon,00ASGT,E05000335,Northwood,2005,Male,2001
81.9,85.0,83.4,Hillingdon,00ASGT,E05000335,Northwood,2005,Female,2001
77.9,81.2,79.6,Hillingdon,00ASGT,E05000335,Northwood,06,Male,2002
81.3,84.5,82.9,Hillingdon,00ASGT,E05000335,Northwood,06,Female,2002
79.0,82.3,80.6,Hillingdon,00ASGT,E05000335,Northwood,07,Male,2003
81.2,85.1,83.1,Hillingdon,00ASGT,E05000335,Northwood,07,Female,2003
79.9,82.8,81.3,Hillingdon,00ASGT,E05000335,Northwood,08,Male,2004
81.7,85.2,83.4,Hillingdon,00ASGT,E05000335,Northwood,08,Female,2004
80.3,83.4,81.9,Hillingdon,00ASGT,E05000335,Northwood,09,Male,2005
82.7,86.4,84.6,Hillingdon,00ASGT,E05000335,Northwood,09,Female,2005
79.9,83.1,81.5,Hillingdon,00ASGT,E05000335,Northwood,10,Male,2006
82.6,86.1,84.3,Hillingdon,00ASGT,E05000335,Northwood,10,Female,2006
80.8,84.2,82.5,Hillingdon,00ASGT,E05000335,Northwood,11,Male,2007
83.1,86.7,84.9,Hillingdon,00ASGT,E05000335,Northwood,11,Female,2007
79.7,83.0,81.3,Hillingdon,00ASGT,E05000335,Northwood,12,Male,2008
83.9,87.0,85.4,Hillingdon,00ASGT,E05000335,Northwood,12,Female,2008
80.1,83.4,81.8,Hillingdon,00ASGT,E05000335,Northwood,13,Male,2009
84.0,87.2,85.6,Hillingdon,00ASGT,E05000335,Northwood,13,Female,2009
80.4,83.4,81.9,Hillingdon,00ASGT,E05000335,Northwood,14,Male,2010
84.1,87.2,85.7,Hillingdon,00ASGT,E05000335,Northwood,14,Female,2010
76.5,79.8,78.2,Hillingdon,00ASGU,E05000336,Northwood Hills,2003,Male,1999
82.0,85.0,83.5,Hillingdon,00ASGU,E05000336,Northwood Hills,2003,Female,1999
75.8,79.2,77.5,Hillingdon,00ASGU,E05000336,Northwood Hills,2004,Male,2000
82.4,85.3,83.9,Hillingdon,00ASGU,E05000336,Northwood Hills,2004,Female,2000
75.8,79.6,77.7,Hillingdon,00ASGU,E05000336,Northwood Hills,2005,Male,2001
82.4,85.4,83.9,Hillingdon,00ASGU,E05000336,Northwood Hills,2005,Female,2001
76.1,79.8,78.0,Hillingdon,00ASGU,E05000336,Northwood Hills,06,Male,2002
83.0,86.5,84.7,Hillingdon,00ASGU,E05000336,Northwood Hills,06,Female,2002
76.6,80.4,78.5,Hillingdon,00ASGU,E05000336,Northwood Hills,07,Male,2003
83.7,87.2,85.5,Hillingdon,00ASGU,E05000336,Northwood Hills,07,Female,2003
78.0,81.7,79.9,Hillingdon,00ASGU,E05000336,Northwood Hills,08,Male,2004
84.1,87.6,85.8,Hillingdon,00ASGU,E05000336,Northwood Hills,08,Female,2004
78.1,82.0,80.0,Hillingdon,00ASGU,E05000336,Northwood Hills,09,Male,2005
84.3,88.1,86.2,Hillingdon,00ASGU,E05000336,Northwood Hills,09,Female,2005
78.5,82.1,80.3,Hillingdon,00ASGU,E05000336,Northwood Hills,10,Male,2006
84.6,88.3,86.4,Hillingdon,00ASGU,E05000336,Northwood Hills,10,Female,2006
79.3,82.9,81.1,Hillingdon,00ASGU,E05000336,Northwood Hills,11,Male,2007
83.9,87.3,85.6,Hillingdon,00ASGU,E05000336,Northwood Hills,11,Female,2007
78.9,82.5,80.7,Hillingdon,00ASGU,E05000336,Northwood Hills,12,Male,2008
83.8,87.3,85.6,Hillingdon,00ASGU,E05000336,Northwood Hills,12,Female,2008
79.5,83.2,81.3,Hillingdon,00ASGU,E05000336,Northwood Hills,13,Male,2009
84.2,87.7,86.0,Hillingdon,00ASGU,E05000336,Northwood Hills,13,Female,2009
80.0,83.3,81.7,Hillingdon,00ASGU,E05000336,Northwood Hills,14,Male,2010
84.0,87.4,85.7,Hillingdon,00ASGU,E05000336,Northwood Hills,14,Female,2010
72.0,75.7,73.8,Hillingdon,00ASGW,E05000337,Pinkwell,2003,Male,1999
78.9,82.5,80.7,Hillingdon,00ASGW,E05000337,Pinkwell,2003,Female,1999
73.0,76.8,74.9,Hillingdon,00ASGW,E05000337,Pinkwell,2004,Male,2000
78.8,82.5,80.6,Hillingdon,00ASGW,E05000337,Pinkwell,2004,Female,2000
73.7,77.2,75.5,Hillingdon,00ASGW,E05000337,Pinkwell,2005,Male,2001
78.7,82.5,80.6,Hillingdon,00ASGW,E05000337,Pinkwell,2005,Female,2001
74.6,77.9,76.2,Hillingdon,00ASGW,E05000337,Pinkwell,06,Male,2002
79.9,84.2,82.1,Hillingdon,00ASGW,E05000337,Pinkwell,06,Female,2002
74.7,78.0,76.3,Hillingdon,00ASGW,E05000337,Pinkwell,07,Male,2003
80.5,84.9,82.7,Hillingdon,00ASGW,E05000337,Pinkwell,07,Female,2003
74.1,77.5,75.8,Hillingdon,00ASGW,E05000337,Pinkwell,08,Male,2004
82.9,87.6,85.3,Hillingdon,00ASGW,E05000337,Pinkwell,08,Female,2004
73.8,77.2,75.5,Hillingdon,00ASGW,E05000337,Pinkwell,09,Male,2005
83.1,87.5,85.3,Hillingdon,00ASGW,E05000337,Pinkwell,09,Female,2005
74.4,77.8,76.1,Hillingdon,00ASGW,E05000337,Pinkwell,10,Male,2006
83.1,87.2,85.2,Hillingdon,00ASGW,E05000337,Pinkwell,10,Female,2006
75.4,78.9,77.2,Hillingdon,00ASGW,E05000337,Pinkwell,11,Male,2007
83.6,87.7,85.7,Hillingdon,00ASGW,E05000337,Pinkwell,11,Female,2007
76.8,80.5,78.6,Hillingdon,00ASGW,E05000337,Pinkwell,12,Male,2008
83.5,87.7,85.6,Hillingdon,00ASGW,E05000337,Pinkwell,12,Female,2008
78.2,81.7,79.9,Hillingdon,00ASGW,E05000337,Pinkwell,13,Male,2009
83.0,87.0,85.0,Hillingdon,00ASGW,E05000337,Pinkwell,13,Female,2009
79.1,82.4,80.7,Hillingdon,00ASGW,E05000337,Pinkwell,14,Male,2010
82.8,87.0,84.9,Hillingdon,00ASGW,E05000337,Pinkwell,14,Female,2010
74.4,77.9,76.1,Hillingdon,00ASGX,E05000338,South Ruislip,2003,Male,1999
79.1,82.5,80.8,Hillingdon,00ASGX,E05000338,South Ruislip,2003,Female,1999
74.7,78.3,76.5,Hillingdon,00ASGX,E05000338,South Ruislip,2004,Male,2000
79.0,82.1,80.5,Hillingdon,00ASGX,E05000338,South Ruislip,2004,Female,2000
75.1,78.9,77.0,Hillingdon,00ASGX,E05000338,South Ruislip,2005,Male,2001
79.2,82.5,80.9,Hillingdon,00ASGX,E05000338,South Ruislip,2005,Female,2001
75.4,79.1,77.2,Hillingdon,00ASGX,E05000338,South Ruislip,06,Male,2002
80.0,83.4,81.7,Hillingdon,00ASGX,E05000338,South Ruislip,06,Female,2002
76.3,79.6,78.0,Hillingdon,00ASGX,E05000338,South Ruislip,07,Male,2003
80.3,83.7,82.0,Hillingdon,00ASGX,E05000338,South Ruislip,07,Female,2003
76.4,79.8,78.1,Hillingdon,00ASGX,E05000338,South Ruislip,08,Male,2004
81.3,84.5,82.9,Hillingdon,00ASGX,E05000338,South Ruislip,08,Female,2004
76.6,80.0,78.3,Hillingdon,00ASGX,E05000338,South Ruislip,09,Male,2005
81.1,84.5,82.8,Hillingdon,00ASGX,E05000338,South Ruislip,09,Female,2005
77.2,80.4,78.8,Hillingdon,00ASGX,E05000338,South Ruislip,10,Male,2006
81.9,85.1,83.5,Hillingdon,00ASGX,E05000338,South Ruislip,10,Female,2006
77.6,80.6,79.1,Hillingdon,00ASGX,E05000338,South Ruislip,11,Male,2007
81.6,84.9,83.2,Hillingdon,00ASGX,E05000338,South Ruislip,11,Female,2007
77.7,80.6,79.1,Hillingdon,00ASGX,E05000338,South Ruislip,12,Male,2008
82.0,85.3,83.7,Hillingdon,00ASGX,E05000338,South Ruislip,12,Female,2008
77.5,80.6,79.0,Hillingdon,00ASGX,E05000338,South Ruislip,13,Male,2009
82.3,85.6,83.9,Hillingdon,00ASGX,E05000338,South Ruislip,13,Female,2009
77.7,80.9,79.3,Hillingdon,00ASGX,E05000338,South Ruislip,14,Male,2010
82.6,85.6,84.1,Hillingdon,00ASGX,E05000338,South Ruislip,14,Female,2010
71.9,74.9,73.4,Hillingdon,00ASGY,E05000339,Townfield,2003,Male,1999
76.5,79.5,78.0,Hillingdon,00ASGY,E05000339,Townfield,2003,Female,1999
71.4,74.7,73.1,Hillingdon,00ASGY,E05000339,Townfield,2004,Male,2000
76.9,80.1,78.5,Hillingdon,00ASGY,E05000339,Townfield,2004,Female,2000
71.9,74.9,73.4,Hillingdon,00ASGY,E05000339,Townfield,2005,Male,2001
77.1,80.2,78.7,Hillingdon,00ASGY,E05000339,Townfield,2005,Female,2001
72.2,75.3,73.7,Hillingdon,00ASGY,E05000339,Townfield,06,Male,2002
77.8,81.2,79.5,Hillingdon,00ASGY,E05000339,Townfield,06,Female,2002
72.9,76.1,74.5,Hillingdon,00ASGY,E05000339,Townfield,07,Male,2003
78.5,81.6,80.0,Hillingdon,00ASGY,E05000339,Townfield,07,Female,2003
74.4,77.8,76.1,Hillingdon,00ASGY,E05000339,Townfield,08,Male,2004
78.7,82.0,80.3,Hillingdon,00ASGY,E05000339,Townfield,08,Female,2004
74.7,77.9,76.3,Hillingdon,00ASGY,E05000339,Townfield,09,Male,2005
78.5,81.8,80.1,Hillingdon,00ASGY,E05000339,Townfield,09,Female,2005
74.8,78.0,76.4,Hillingdon,00ASGY,E05000339,Townfield,10,Male,2006
78.2,81.6,79.9,Hillingdon,00ASGY,E05000339,Townfield,10,Female,2006
75.2,78.3,76.8,Hillingdon,00ASGY,E05000339,Townfield,11,Male,2007
78.7,82.1,80.4,Hillingdon,00ASGY,E05000339,Townfield,11,Female,2007
75.7,78.5,77.1,Hillingdon,00ASGY,E05000339,Townfield,12,Male,2008
79.9,83.3,81.6,Hillingdon,00ASGY,E05000339,Townfield,12,Female,2008
75.9,78.7,77.3,Hillingdon,00ASGY,E05000339,Townfield,13,Male,2009
80.3,83.6,81.9,Hillingdon,00ASGY,E05000339,Townfield,13,Female,2009
76.1,78.8,77.5,Hillingdon,00ASGY,E05000339,Townfield,14,Male,2010
80.9,84.0,82.5,Hillingdon,00ASGY,E05000339,Townfield,14,Female,2010
76.0,79.5,77.8,Hillingdon,00ASGZ,E05000340,Uxbridge North,2003,Male,1999
79.4,82.1,80.7,Hillingdon,00ASGZ,E05000340,Uxbridge North,2003,Female,1999
75.6,79.0,77.3,Hillingdon,00ASGZ,E05000340,Uxbridge North,2004,Male,2000
80.4,83.1,81.7,Hillingdon,00ASGZ,E05000340,Uxbridge North,2004,Female,2000
76.0,79.1,77.5,Hillingdon,00ASGZ,E05000340,Uxbridge North,2005,Male,2001
81.3,83.9,82.6,Hillingdon,00ASGZ,E05000340,Uxbridge North,2005,Female,2001
75.7,78.8,77.2,Hillingdon,00ASGZ,E05000340,Uxbridge North,06,Male,2002
82.3,85.3,83.8,Hillingdon,00ASGZ,E05000340,Uxbridge North,06,Female,2002
76.5,79.6,78.0,Hillingdon,00ASGZ,E05000340,Uxbridge North,07,Male,2003
82.6,85.7,84.2,Hillingdon,00ASGZ,E05000340,Uxbridge North,07,Female,2003
76.6,79.5,78.0,Hillingdon,00ASGZ,E05000340,Uxbridge North,08,Male,2004
82.2,85.2,83.7,Hillingdon,00ASGZ,E05000340,Uxbridge North,08,Female,2004
76.7,79.7,78.2,Hillingdon,00ASGZ,E05000340,Uxbridge North,09,Male,2005
81.7,84.7,83.2,Hillingdon,00ASGZ,E05000340,Uxbridge North,09,Female,2005
77.3,80.3,78.8,Hillingdon,00ASGZ,E05000340,Uxbridge North,10,Male,2006
81.7,84.9,83.3,Hillingdon,00ASGZ,E05000340,Uxbridge North,10,Female,2006
78.5,81.6,80.0,Hillingdon,00ASGZ,E05000340,Uxbridge North,11,Male,2007
81.5,84.7,83.1,Hillingdon,00ASGZ,E05000340,Uxbridge North,11,Female,2007
78.8,82.0,80.4,Hillingdon,00ASGZ,E05000340,Uxbridge North,12,Male,2008
81.3,84.5,82.9,Hillingdon,00ASGZ,E05000340,Uxbridge North,12,Female,2008
79.7,83.1,81.4,Hillingdon,00ASGZ,E05000340,Uxbridge North,13,Male,2009
82.3,85.6,83.9,Hillingdon,00ASGZ,E05000340,Uxbridge North,13,Female,2009
80.3,83.4,81.8,Hillingdon,00ASGZ,E05000340,Uxbridge North,14,Male,2010
82.9,86.2,84.6,Hillingdon,00ASGZ,E05000340,Uxbridge North,14,Female,2010
73.7,77.2,75.4,Hillingdon,00ASHA,E05000341,Uxbridge South,2003,Male,1999
79.5,82.7,81.1,Hillingdon,00ASHA,E05000341,Uxbridge South,2003,Female,1999
74.3,77.5,75.9,Hillingdon,00ASHA,E05000341,Uxbridge South,2004,Male,2000
79.9,83.1,81.5,Hillingdon,00ASHA,E05000341,Uxbridge South,2004,Female,2000
73.6,76.8,75.2,Hillingdon,00ASHA,E05000341,Uxbridge South,2005,Male,2001
79.4,82.5,80.9,Hillingdon,00ASHA,E05000341,Uxbridge South,2005,Female,2001
73.6,76.9,75.3,Hillingdon,00ASHA,E05000341,Uxbridge South,06,Male,2002
80.2,83.4,81.8,Hillingdon,00ASHA,E05000341,Uxbridge South,06,Female,2002
73.9,77.2,75.6,Hillingdon,00ASHA,E05000341,Uxbridge South,07,Male,2003
79.7,82.8,81.3,Hillingdon,00ASHA,E05000341,Uxbridge South,07,Female,2003
74.5,77.7,76.1,Hillingdon,00ASHA,E05000341,Uxbridge South,08,Male,2004
80.4,83.5,81.9,Hillingdon,00ASHA,E05000341,Uxbridge South,08,Female,2004
74.7,78.1,76.4,Hillingdon,00ASHA,E05000341,Uxbridge South,09,Male,2005
80.8,84.0,82.4,Hillingdon,00ASHA,E05000341,Uxbridge South,09,Female,2005
75.2,78.7,77.0,Hillingdon,00ASHA,E05000341,Uxbridge South,10,Male,2006
81.0,84.5,82.8,Hillingdon,00ASHA,E05000341,Uxbridge South,10,Female,2006
76.5,80.0,78.3,Hillingdon,00ASHA,E05000341,Uxbridge South,11,Male,2007
80.5,84.2,82.4,Hillingdon,00ASHA,E05000341,Uxbridge South,11,Female,2007
77.1,80.5,78.8,Hillingdon,00ASHA,E05000341,Uxbridge South,12,Male,2008
81.0,84.8,82.9,Hillingdon,00ASHA,E05000341,Uxbridge South,12,Female,2008
77.3,80.5,78.9,Hillingdon,00ASHA,E05000341,Uxbridge South,13,Male,2009
80.8,85.0,82.9,Hillingdon,00ASHA,E05000341,Uxbridge South,13,Female,2009
78.1,81.5,79.8,Hillingdon,00ASHA,E05000341,Uxbridge South,14,Male,2010
80.7,85.1,82.9,Hillingdon,00ASHA,E05000341,Uxbridge South,14,Female,2010
74.7,77.9,76.3,Hillingdon,00ASHB,E05000342,West Drayton,2003,Male,1999
78.2,81.0,79.6,Hillingdon,00ASHB,E05000342,West Drayton,2003,Female,1999
74.3,77.7,76.0,Hillingdon,00ASHB,E05000342,West Drayton,2004,Male,2000
78.3,81.1,79.7,Hillingdon,00ASHB,E05000342,West Drayton,2004,Female,2000
74.6,77.9,76.2,Hillingdon,00ASHB,E05000342,West Drayton,2005,Male,2001
78.9,81.8,80.4,Hillingdon,00ASHB,E05000342,West Drayton,2005,Female,2001
74.7,78.1,76.4,Hillingdon,00ASHB,E05000342,West Drayton,06,Male,2002
79.2,82.3,80.8,Hillingdon,00ASHB,E05000342,West Drayton,06,Female,2002
74.9,77.9,76.4,Hillingdon,00ASHB,E05000342,West Drayton,07,Male,2003
79.3,82.4,80.9,Hillingdon,00ASHB,E05000342,West Drayton,07,Female,2003
73.9,77.0,75.5,Hillingdon,00ASHB,E05000342,West Drayton,08,Male,2004
79.6,82.7,81.2,Hillingdon,00ASHB,E05000342,West Drayton,08,Female,2004
74.3,77.4,75.8,Hillingdon,00ASHB,E05000342,West Drayton,09,Male,2005
79.8,82.9,81.3,Hillingdon,00ASHB,E05000342,West Drayton,09,Female,2005
74.5,77.5,76.0,Hillingdon,00ASHB,E05000342,West Drayton,10,Male,2006
79.3,82.3,80.8,Hillingdon,00ASHB,E05000342,West Drayton,10,Female,2006
75.0,77.9,76.4,Hillingdon,00ASHB,E05000342,West Drayton,11,Male,2007
79.2,82.1,80.6,Hillingdon,00ASHB,E05000342,West Drayton,11,Female,2007
75.3,78.3,76.8,Hillingdon,00ASHB,E05000342,West Drayton,12,Male,2008
79.5,82.4,81.0,Hillingdon,00ASHB,E05000342,West Drayton,12,Female,2008
76.4,79.3,77.9,Hillingdon,00ASHB,E05000342,West Drayton,13,Male,2009
78.7,81.7,80.2,Hillingdon,00ASHB,E05000342,West Drayton,13,Female,2009
77.0,79.9,78.4,Hillingdon,00ASHB,E05000342,West Drayton,14,Male,2010
78.9,81.7,80.3,Hillingdon,00ASHB,E05000342,West Drayton,14,Female,2010
76.8,80.1,78.5,Hillingdon,00ASHC,E05000343,West Ruislip,2003,Male,1999
80.4,82.9,81.6,Hillingdon,00ASHC,E05000343,West Ruislip,2003,Female,1999
76.5,79.8,78.2,Hillingdon,00ASHC,E05000343,West Ruislip,2004,Male,2000
80.3,82.7,81.5,Hillingdon,00ASHC,E05000343,West Ruislip,2004,Female,2000
76.4,79.8,78.1,Hillingdon,00ASHC,E05000343,West Ruislip,2005,Male,2001
80.1,82.6,81.4,Hillingdon,00ASHC,E05000343,West Ruislip,2005,Female,2001
77.1,80.5,78.8,Hillingdon,00ASHC,E05000343,West Ruislip,06,Male,2002
80.9,83.4,82.1,Hillingdon,00ASHC,E05000343,West Ruislip,06,Female,2002
77.6,81.0,79.3,Hillingdon,00ASHC,E05000343,West Ruislip,07,Male,2003
82.0,84.6,83.3,Hillingdon,00ASHC,E05000343,West Ruislip,07,Female,2003
77.9,81.2,79.6,Hillingdon,00ASHC,E05000343,West Ruislip,08,Male,2004
83.1,85.8,84.5,Hillingdon,00ASHC,E05000343,West Ruislip,08,Female,2004
78.3,81.8,80.0,Hillingdon,00ASHC,E05000343,West Ruislip,09,Male,2005
83.3,86.0,84.7,Hillingdon,00ASHC,E05000343,West Ruislip,09,Female,2005
78.8,82.5,80.7,Hillingdon,00ASHC,E05000343,West Ruislip,10,Male,2006
83.3,86.0,84.7,Hillingdon,00ASHC,E05000343,West Ruislip,10,Female,2006
78.8,82.6,80.7,Hillingdon,00ASHC,E05000343,West Ruislip,11,Male,2007
83.1,85.7,84.4,Hillingdon,00ASHC,E05000343,West Ruislip,11,Female,2007
78.1,81.4,79.8,Hillingdon,00ASHC,E05000343,West Ruislip,12,Male,2008
82.8,85.4,84.1,Hillingdon,00ASHC,E05000343,West Ruislip,12,Female,2008
78.4,81.6,80.0,Hillingdon,00ASHC,E05000343,West Ruislip,13,Male,2009
82.4,85.1,83.8,Hillingdon,00ASHC,E05000343,West Ruislip,13,Female,2009
78.6,81.6,80.1,Hillingdon,00ASHC,E05000343,West Ruislip,14,Male,2010
82.3,85.0,83.6,Hillingdon,00ASHC,E05000343,West Ruislip,14,Female,2010
73.2,77.4,75.3,Hillingdon,00ASHD,E05000344,Yeading,2003,Male,1999
79.2,84.4,81.8,Hillingdon,00ASHD,E05000344,Yeading,2003,Female,1999
73.5,77.7,75.6,Hillingdon,00ASHD,E05000344,Yeading,2004,Male,2000
79.4,84.3,81.8,Hillingdon,00ASHD,E05000344,Yeading,2004,Female,2000
73.9,78.6,76.2,Hillingdon,00ASHD,E05000344,Yeading,2005,Male,2001
78.0,82.9,80.5,Hillingdon,00ASHD,E05000344,Yeading,2005,Female,2001
74.5,78.5,76.5,Hillingdon,00ASHD,E05000344,Yeading,06,Male,2002
79.2,84.9,82.0,Hillingdon,00ASHD,E05000344,Yeading,06,Female,2002
75.2,79.3,77.3,Hillingdon,00ASHD,E05000344,Yeading,07,Male,2003
79.9,84.8,82.3,Hillingdon,00ASHD,E05000344,Yeading,07,Female,2003
76.0,80.2,78.1,Hillingdon,00ASHD,E05000344,Yeading,08,Male,2004
81.4,86.7,84.1,Hillingdon,00ASHD,E05000344,Yeading,08,Female,2004
76.7,80.9,78.8,Hillingdon,00ASHD,E05000344,Yeading,09,Male,2005
81.3,85.9,83.6,Hillingdon,00ASHD,E05000344,Yeading,09,Female,2005
77.1,81.4,79.2,Hillingdon,00ASHD,E05000344,Yeading,10,Male,2006
82.0,86.3,84.2,Hillingdon,00ASHD,E05000344,Yeading,10,Female,2006
77.3,81.4,79.3,Hillingdon,00ASHD,E05000344,Yeading,11,Male,2007
82.0,86.0,84.0,Hillingdon,00ASHD,E05000344,Yeading,11,Female,2007
77.4,81.4,79.4,Hillingdon,00ASHD,E05000344,Yeading,12,Male,2008
81.2,85.3,83.3,Hillingdon,00ASHD,E05000344,Yeading,12,Female,2008
78.1,82.6,80.4,Hillingdon,00ASHD,E05000344,Yeading,13,Male,2009
80.6,84.5,82.5,Hillingdon,00ASHD,E05000344,Yeading,13,Female,2009
78.1,82.3,80.2,Hillingdon,00ASHD,E05000344,Yeading,14,Male,2010
80.4,84.6,82.5,Hillingdon,00ASHD,E05000344,Yeading,14,Female,2010
73.0,76.5,74.8,Hillingdon,00ASHE,E05000345,Yiewsley,2003,Male,1999
79.2,83.4,81.3,Hillingdon,00ASHE,E05000345,Yiewsley,2003,Female,1999
73.4,76.8,75.1,Hillingdon,00ASHE,E05000345,Yiewsley,2004,Male,2000
78.3,82.0,80.2,Hillingdon,00ASHE,E05000345,Yiewsley,2004,Female,2000
73.2,76.5,74.9,Hillingdon,00ASHE,E05000345,Yiewsley,2005,Male,2001
78.3,81.8,80.0,Hillingdon,00ASHE,E05000345,Yiewsley,2005,Female,2001
74.0,77.1,75.6,Hillingdon,00ASHE,E05000345,Yiewsley,06,Male,2002
78.5,82.4,80.4,Hillingdon,00ASHE,E05000345,Yiewsley,06,Female,2002
74.3,77.2,75.7,Hillingdon,00ASHE,E05000345,Yiewsley,07,Male,2003
77.3,81.2,79.3,Hillingdon,00ASHE,E05000345,Yiewsley,07,Female,2003
74.7,77.6,76.2,Hillingdon,00ASHE,E05000345,Yiewsley,08,Male,2004
77.4,81.2,79.3,Hillingdon,00ASHE,E05000345,Yiewsley,08,Female,2004
74.5,77.7,76.1,Hillingdon,00ASHE,E05000345,Yiewsley,09,Male,2005
78.3,82.2,80.2,Hillingdon,00ASHE,E05000345,Yiewsley,09,Female,2005
75.2,78.5,76.8,Hillingdon,00ASHE,E05000345,Yiewsley,10,Male,2006
79.4,83.5,81.4,Hillingdon,00ASHE,E05000345,Yiewsley,10,Female,2006
76.0,79.3,77.6,Hillingdon,00ASHE,E05000345,Yiewsley,11,Male,2007
79.3,83.4,81.4,Hillingdon,00ASHE,E05000345,Yiewsley,11,Female,2007
75.6,79.4,77.5,Hillingdon,00ASHE,E05000345,Yiewsley,12,Male,2008
81.3,85.4,83.3,Hillingdon,00ASHE,E05000345,Yiewsley,12,Female,2008
76.6,80.6,78.6,Hillingdon,00ASHE,E05000345,Yiewsley,13,Male,2009
81.9,86.0,83.9,Hillingdon,00ASHE,E05000345,Yiewsley,13,Female,2009
77.3,81.2,79.3,Hillingdon,00ASHE,E05000345,Yiewsley,14,Male,2010
81.9,85.9,83.9,Hillingdon,00ASHE,E05000345,Yiewsley,14,Female,2010
73.5,76.9,75.2,Hounslow,00ATFY,E05000346,Bedfont,2003,Male,1999
77.6,81.0,79.3,Hounslow,00ATFY,E05000346,Bedfont,2003,Female,1999
73.5,77.0,75.3,Hounslow,00ATFY,E05000346,Bedfont,2004,Male,2000
77.8,81.4,79.6,Hounslow,00ATFY,E05000346,Bedfont,2004,Female,2000
73.5,77.0,75.2,Hounslow,00ATFY,E05000346,Bedfont,2005,Male,2001
77.9,81.5,79.7,Hounslow,00ATFY,E05000346,Bedfont,2005,Female,2001
74.6,78.1,76.3,Hounslow,00ATFY,E05000346,Bedfont,06,Male,2002
78.7,82.4,80.5,Hounslow,00ATFY,E05000346,Bedfont,06,Female,2002
75.5,79.2,77.4,Hounslow,00ATFY,E05000346,Bedfont,07,Male,2003
79.2,82.6,80.9,Hounslow,00ATFY,E05000346,Bedfont,07,Female,2003
76.7,80.6,78.7,Hounslow,00ATFY,E05000346,Bedfont,08,Male,2004
79.5,82.9,81.2,Hounslow,00ATFY,E05000346,Bedfont,08,Female,2004
76.6,80.5,78.6,Hounslow,00ATFY,E05000346,Bedfont,09,Male,2005
79.1,82.7,80.9,Hounslow,00ATFY,E05000346,Bedfont,09,Female,2005
76.0,79.9,77.9,Hounslow,00ATFY,E05000346,Bedfont,10,Male,2006
79.5,82.9,81.2,Hounslow,00ATFY,E05000346,Bedfont,10,Female,2006
76.0,80.0,78.0,Hounslow,00ATFY,E05000346,Bedfont,11,Male,2007
79.8,83.1,81.4,Hounslow,00ATFY,E05000346,Bedfont,11,Female,2007
76.1,79.8,77.9,Hounslow,00ATFY,E05000346,Bedfont,12,Male,2008
80.0,83.5,81.7,Hounslow,00ATFY,E05000346,Bedfont,12,Female,2008
75.4,79.0,77.2,Hounslow,00ATFY,E05000346,Bedfont,13,Male,2009
80.4,83.6,82.0,Hounslow,00ATFY,E05000346,Bedfont,13,Female,2009
76.6,80.3,78.4,Hounslow,00ATFY,E05000346,Bedfont,14,Male,2010
81.8,84.9,83.3,Hounslow,00ATFY,E05000346,Bedfont,14,Female,2010
71.0,74.6,72.8,Hounslow,00ATFZ,E05000347,Brentford,2003,Male,1999
80.3,83.6,82.0,Hounslow,00ATFZ,E05000347,Brentford,2003,Female,1999
71.1,74.7,72.9,Hounslow,00ATFZ,E05000347,Brentford,2004,Male,2000
80.1,83.7,81.9,Hounslow,00ATFZ,E05000347,Brentford,2004,Female,2000
71.2,75.1,73.2,Hounslow,00ATFZ,E05000347,Brentford,2005,Male,2001
